 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
22815,(ID135476 : ID135647),1125,135476,135647,5.442,29.614,254.895,284.197,0,44.861,2.333,None
22816,(ID135647 : ID135682),1125,135647,135682,9.906,29.666,255.838,286.725,0,60.527,3.147,None
22817,(ID135682 : ID135858),1125,135682,135858,7.976,29.718,255.881,289.311,0,54.311,2.824,None
22818,(ID135858 : ID135825),1125,135858,135825,6.773,29.770,256.211,291.287,0,50.049,2.603,None
22819,(ID135825 : ID135787),1125,135825,135787,24.505,29.822,257.134,289.579,0,95.197,4.950,None
22820,(ID135787 : ID135753),1125,135787,135753,7.287,29.874,256.612,285.816,0,51.913,2.699,None
22821,(ID135753 : ID135891),1125,135753,135891,15.010,29.926,255.231,282.859,0,74.506,3.874,None
22822,(ID135891 : ID135967),1125,135891,135967,40.302,29.978,251.090,281.561,0,122.085,6.348,None
22823,(ID135967 : ID136002),1125,135967,136002,18.614,30.030,247.988,284.086,0,82.968,4.314,None
22824,(ID136002 : ID135928),1125,136002,135928,2.547,30.082,247.289,286.516,0,30.689,1.596,None
22825,(ID135928 : ID136083),1125,135928,136083,28.517,30.134,244.076,285.760,0,102.695,5.340,None
22826,(ID136083 : ID136043),1125,136083,136043,33.330,30.186,242.864,282.130,0,111.023,5.773,None
22827,(ID136043 : ID136202),1125,136043,136202,19.697,30.238,242.636,277.875,0,85.349,4.438,None
22828,(ID136202 : ID136123),1125,136202,136123,1.308,30.290,241.419,276.730,0,21.993,1.144,None
22829,(ID136123 : ID136162),1125,136123,136162,1.992,30.342,241.069,276.888,0,27.142,1.411,None
22830,(ID136162 : ID136243),1125,136162,136243,42.985,30.394,240.457,279.816,0,126.082,6.556,None
22831,(ID136243 : ID136482),1125,136243,136482,8.144,30.446,240.988,284.419,0,54.880,2.854,None
22832,(ID136482 : ID136359),1125,136482,136359,0.707,30.498,241.836,286.018,0,16.169,0.841,None
22833,(ID136359 : ID136284),1125,136359,136284,25.133,30.550,240.666,284.276,0,96.409,5.013,None
22834,(ID136284 : ID136399),1125,136284,136399,17.959,30.602,237.600,280.844,0,81.497,4.238,None
22835,(ID136399 : ID136520),1125,136399,136520,25.319,30.654,235.998,276.913,0,96.764,5.032,None
22836,(ID136520 : ID136441),1125,136520,136441,9.599,30.706,236.526,272.950,0,59.582,3.098,None
22837,(ID136441 : ID136319),1125,136441,136319,42.731,30.758,235.052,274.067,0,125.709,6.537,None
22838,(ID136319 : ID136604),1125,136319,136604,123.964,30.810,229.324,280.790,0,214.114,11.134,None
22839,(ID136604 : ID136566),1125,136604,136566,1.011,30.862,226.034,284.658,0,19.337,1.006,None
22840,(ID136566 : ID136644),1125,136566,136644,51.393,30.914,223.159,282.933,0,137.863,7.169,None
22841,(ID136644 : ID136771),1125,136644,136771,126.201,30.966,223.818,277.499,0,216.037,11.234,None
22842,(ID136771 : ID136685),1125,136771,136685,30.985,31.018,230.513,273.918,0,107.046,5.566,None
22843,(ID136685 : ID136728),1125,136685,136728,22.006,31.070,235.463,275.152,0,90.213,4.691,None
22844,(ID136728 : ID136858),1125,136728,136858,75.937,31.122,241.974,275.341,0,167.580,8.714,None
22845,(ID136858 : ID136813),1125,136858,136813,38.094,31.174,249.025,276.133,0,118.693,6.172,None
22846,(ID136813 : ID136947),1125,136813,136947,0.745,31.226,252.030,277.894,0,16.595,0.863,None
22847,(ID136947 : ID136902),1125,136947,136902,25.474,31.278,249.791,277.921,0,97.061,5.047,None
22848,(ID136902 : ID136988),1125,136902,136988,8.526,31.330,245.827,277.589,0,56.152,2.920,None
22849,(ID136988 : ID137029),1125,136988,137029,1.564,31.382,244.257,278.186,0,24.048,1.250,None
22850,(ID137029 : ID137201),1125,137029,137201,4.127,31.434,244.928,278.152,0,39.069,2.032,None
22851,(ID137201 : ID137157),1125,137201,137157,19.183,31.486,244.168,279.059,0,84.227,4.380,None
22852,(ID137157 : ID137113),1125,137157,137113,17.245,31.538,241.139,279.168,0,79.859,4.153,None
22853,(ID137113 : ID137323),1125,137113,137323,98.508,31.590,243.832,275.049,0,190.868,9.925,None
22854,(ID137323 : ID137072),1125,137323,137072,0.822,31.642,248.395,272.132,0,17.437,0.907,None
22855,(ID137072 : ID137241),1125,137072,137241,2.705,31.694,249.085,272.649,0,31.627,1.645,None
22856,(ID137241 : ID137364),1125,137241,137364,38.877,31.746,246.331,272.831,0,119.907,6.235,None
22857,(ID137364 : ID137281),1125,137364,137281,17.233,31.798,243.962,270.296,0,79.831,4.151,None
22858,(ID137281 : ID137408),1125,137281,137408,13.696,31.850,242.861,268.792,0,71.169,3.701,None
22859,(ID137408 : ID137576),1125,137408,137576,15.571,31.902,239.098,269.370,0,75.886,3.946,None
22860,(ID137576 : ID137490),1125,137576,137490,5.089,31.954,236.213,270.154,0,43.381,2.256,None
22861,(ID137490 : ID137532),1125,137490,137532,4.437,32.006,236.082,270.109,0,40.509,2.106,None
22862,(ID137532 : ID137620),1125,137532,137620,17.715,32.058,237.810,271.288,0,80.942,4.209,None
22863,(ID137620 : ID137662),1125,137620,137662,9.218,32.110,240.230,273.521,0,58.388,3.036,None
22864,(ID137662 : ID137704),1125,137662,137704,17.516,32.162,242.466,275.823,0,80.485,4.185,None
22865,(ID137704 : ID137448),1125,137704,137448,93.725,32.214,247.950,276.721,0,186.176,9.681,None
22866,(ID137448 : ID137817),1125,137448,137817,20.031,32.266,251.627,277.647,0,86.070,4.476,None
22867,(ID137817 : ID137893),1125,137817,137893,27.157,32.318,249.232,281.854,0,100.216,5.211,None
22868,(ID137893 : ID137857),1125,137893,137857,42.412,32.370,244.924,285.441,0,125.239,6.512,None
22869,(ID137857 : ID137745),1125,137857,137745,31.559,32.422,240.721,284.279,0,108.034,5.618,None
22870,(ID137745 : ID137777),1125,137745,137777,13.766,32.474,239.733,279.922,0,71.351,3.710,None
22871,(ID137777 : ID137928),1125,137777,137928,9.957,32.526,239.707,279.637,0,60.682,3.155,None
22872,(ID137928 : ID137966),1125,137928,137966,10.827,32.578,240.969,281.755,0,63.279,3.291,None
22873,(ID137966 : ID138001),1125,137966,138001,3.283,32.630,242.703,281.435,0,34.844,1.812,None
22874,(ID138001 : ID138154),1125,138001,138154,30.158,32.682,240.263,281.342,0,105.609,5.492,None
22875,(ID138154 : ID138119),1125,138154,138119,104.050,32.734,233.145,284.556,0,196.164,10.201,None
22876,(ID138119 : ID138082),1125,138119,138082,76.998,32.786,225.108,289.559,0,168.747,8.775,None
22877,(ID138082 : ID138269),1125,138082,138269,54.974,32.838,223.849,295.056,0,142.585,7.414,None
22878,(ID138269 : ID138044),1125,138269,138044,79.509,32.890,223.417,294.441,0,171.476,8.917,None
22879,(ID138044 : ID138193),1125,138044,138193,10.836,32.942,219.373,289.929,0,63.305,3.292,None
22880,(ID138193 : ID138228),1125,138193,138228,86.328,32.994,215.757,284.908,0,178.679,9.291,None
22881,(ID138228 : ID138348),1125,138228,138348,5.954,33.046,213.216,282.064,0,46.924,2.440,None
22882,(ID138348 : ID138388),1125,138348,138388,2.552,33.098,213.761,283.363,0,30.721,1.597,None
22883,(ID138388 : ID138308),1125,138388,138308,102.587,33.150,219.411,284.897,0,194.779,10.129,None
22884,(ID138308 : ID138499),1125,138308,138499,9.438,33.202,225.155,287.583,0,59.078,3.072,None
22885,(ID138499 : ID138574),1125,138499,138574,9.409,33.254,226.770,290.187,0,58.989,3.067,None
22886,(ID138574 : ID138606),1125,138574,138606,6.174,33.306,227.381,290.299,0,47.784,2.485,None
22887,(ID138606 : ID138426),1125,138606,138426,82.558,33.358,223.731,291.921,0,174.734,9.086,None
22888,(ID138426 : ID138459),1125,138426,138459,23.783,33.410,217.833,295.363,0,93.784,4.877,None
22889,(ID138459 : ID138535),1125,138459,138535,12.709,33.462,213.757,296.456,0,68.558,3.565,None
22890,(ID138535 : ID138681),1125,138535,138681,36.067,33.514,210.599,299.595,0,115.492,6.006,None
22891,(ID138681 : ID138646),1125,138681,138646,23.353,33.566,208.029,300.083,0,92.933,4.833,None
22892,(ID133894 : ID134061),1126,133894,134061,1.570,27.066,360.758,298.784,0,24.097,1.253,None
22893,(ID134061 : ID133994),1126,134061,133994,17.808,27.118,361.248,296.921,0,81.153,4.220,None
22894,(ID133994 : ID133962),1126,133994,133962,23.427,27.170,358.873,295.599,0,93.079,4.840,None
22895,(ID133962 : ID134027),1126,133962,134027,27.805,27.222,358.915,297.619,0,101.405,5.273,None
22896,(ID134027 : ID134126),1126,134027,134126,10.187,27.274,360.160,300.023,0,61.380,3.192,None
22897,(ID134126 : ID134095),1126,134126,134095,2.784,27.326,358.781,300.413,0,32.089,1.669,None
22898,(ID134095 : ID134164),1126,134095,134164,0.425,27.378,358.711,299.869,0,12.536,0.652,None
22899,(ID134164 : ID134267),1126,134164,134267,59.808,27.430,362.456,298.504,0,148.722,7.734,None
22900,(ID134267 : ID134231),1126,134267,134231,127.351,27.482,363.345,291.911,0,217.019,11.285,None
22901,(ID134231 : ID134336),1126,134231,134336,65.249,27.534,364.126,289.079,0,155.340,8.078,None
22902,(ID134336 : ID134196),1126,134336,134196,124.849,27.586,362.451,293.547,0,214.877,11.174,None
22903,(ID134196 : ID134302),1126,134196,134302,11.625,27.638,356.392,297.256,0,65.568,3.410,None
22904,(ID134302 : ID134405),1126,134302,134405,2.879,27.690,356.009,298.045,0,32.628,1.697,None
22905,(ID134405 : ID134477),1126,134405,134477,20.152,27.742,356.614,295.189,0,86.328,4.489,None
22906,(ID134477 : ID134368),1126,134477,134368,15.798,27.794,358.225,291.756,0,76.436,3.975,None
22907,(ID134368 : ID134441),1126,134368,134441,19.236,27.846,361.933,291.144,0,84.343,4.386,None
22908,(ID134441 : ID134548),1126,134441,134548,13.848,27.898,362.355,290.950,0,71.563,3.721,None
22909,(ID134548 : ID134618),1126,134548,134618,15.965,27.950,358.666,290.271,0,76.840,3.996,None
22910,(ID134618 : ID134585),1126,134618,134585,34.550,28.002,357.924,293.020,0,113.037,5.878,None
22911,(ID134585 : ID134513),1126,134585,134513,2.298,28.054,359.733,295.162,0,29.151,1.516,None
22912,(ID134513 : ID134654),1126,134513,134654,2.487,28.106,359.669,294.157,0,30.326,1.577,None
22913,(ID134654 : ID134689),1126,134654,134689,6.669,28.158,360.061,292.864,0,49.664,2.583,None
22914,(ID134689 : ID134724),1126,134689,134724,56.352,28.210,361.067,295.814,0,144.361,7.507,None
22915,(ID134724 : ID134760),1126,134724,134760,1.803,28.262,360.778,298.960,0,25.824,1.343,None
22916,(ID134760 : ID134833),1126,134760,134833,80.251,28.314,361.700,294.038,0,172.274,8.958,None
22917,(ID134833 : ID134906),1126,134833,134906,20.016,28.366,365.039,289.047,0,86.037,4.474,None
22918,(ID134906 : ID134796),1126,134906,134796,1.451,28.418,366.699,288.745,0,23.168,1.205,None
22919,(ID134796 : ID134943),1126,134796,134943,0.295,28.470,366.054,289.328,0,10.445,0.543,None
22920,(ID134943 : ID134871),1126,134943,134871,47.871,28.522,362.530,288.678,0,133.056,6.919,None
22921,(ID134871 : ID135015),1126,134871,135015,12.649,28.574,360.331,289.172,0,68.395,3.557,None
22922,(ID135015 : ID134981),1126,135015,134981,59.641,28.626,360.373,294.225,0,148.514,7.723,None
22923,(ID134981 : ID135159),1126,134981,135159,6.651,28.678,358.761,299.111,0,49.595,2.579,None
22924,(ID135159 : ID135050),1126,135159,135050,33.053,28.730,360.360,302.262,0,110.560,5.749,None
22925,(ID135050 : ID135086),1126,135050,135086,22.987,28.782,363.062,301.903,0,92.201,4.794,None
22926,(ID135086 : ID135121),1126,135086,135121,54.203,28.834,366.969,297.963,0,141.583,7.362,None
22927,(ID135121 : ID135232),1126,135121,135232,11.898,28.886,371.449,297.606,0,66.334,3.449,None
22928,(ID135232 : ID135412),1126,135232,135412,4.486,28.938,371.565,298.831,0,40.731,2.118,None
22929,(ID135412 : ID135267),1126,135412,135267,6.414,28.990,369.391,298.194,0,48.705,2.533,None
22930,(ID135267 : ID135194),1126,135267,135194,41.758,29.042,368.955,300.753,0,124.270,6.462,None
22931,(ID135194 : ID135304),1126,135194,135304,4.572,29.094,368.610,304.213,0,41.118,2.138,None
22932,(ID135304 : ID135342),1126,135304,135342,23.845,29.146,365.189,304.989,0,93.907,4.883,None
22933,(ID135342 : ID135378),1126,135342,135378,34.651,29.198,359.929,306.137,0,113.202,5.886,None
22934,(ID135378 : ID135445),1126,135378,135445,1.017,29.250,357.024,306.306,0,19.394,1.008,None
22935,(ID135445 : ID135547),1126,135445,135547,129.011,29.302,351.614,303.959,0,218.429,11.358,None
22936,(ID135547 : ID135613),1126,135547,135613,101.360,29.354,341.285,301.239,0,193.611,10.068,None
22937,(ID135613 : ID135581),1126,135613,135581,12.659,29.406,337.839,299.423,0,68.423,3.558,None
22938,(ID135581 : ID135718),1126,135581,135718,35.128,29.458,341.145,296.126,0,113.979,5.927,None
22939,(ID135718 : ID135512),1126,135718,135512,3.976,29.510,342.402,294.607,0,38.346,1.994,None
22940,(ID135512 : ID135478),1126,135512,135478,0.642,29.562,341.506,295.628,0,15.415,0.802,None
22941,(ID135478 : ID135649),1126,135478,135649,9.980,29.614,341.119,294.231,0,60.752,3.159,None
22942,(ID135649 : ID135684),1126,135649,135684,11.039,29.666,340.137,294.012,0,63.895,3.323,None
22943,(ID135684 : ID135857),1126,135684,135857,171.789,29.718,342.836,289.932,0,252.055,13.107,None
22944,(ID135857 : ID135824),1126,135857,135824,67.266,29.770,349.625,281.848,0,157.723,8.202,None
22945,(ID135824 : ID135786),1126,135824,135786,18.020,29.822,354.615,278.174,0,81.634,4.245,None
22946,(ID135786 : ID135751),1126,135786,135751,9.844,29.874,357.899,276.496,0,60.336,3.137,None
22947,(ID133880 : ID134047),1127,133880,134047,0.818,27.066,462.743,71.832,0,17.388,0.904,None
22948,(ID134047 : ID133981),1127,134047,133981,81.154,27.118,459.661,74.540,0,173.241,9.009,None
22949,(ID133981 : ID133948),1127,133981,133948,18.346,27.170,456.013,75.574,0,82.370,4.283,None
22950,(ID133948 : ID134013),1127,133948,134013,23.523,27.222,453.602,74.847,0,93.269,4.850,None
22951,(ID134013 : ID134110),1127,134013,134110,18.730,27.274,451.931,78.361,0,83.228,4.328,None
22952,(ID134110 : ID134079),1127,134110,134079,46.242,27.326,455.448,79.324,0,130.772,6.800,None
22953,(ID134079 : ID134146),1127,134079,134146,82.260,27.378,462.614,80.327,0,174.418,9.070,None
22954,(ID134146 : ID134252),1127,134146,134252,61.262,27.430,468.809,85.732,0,150.519,7.827,None
22955,(ID134252 : ID134218),1127,134252,134218,12.704,27.482,470.251,90.560,0,68.542,3.564,None
22956,(ID134218 : ID134323),1127,134218,134323,47.780,27.534,466.586,94.062,0,132.929,6.912,None
22957,(ID134323 : ID134183),1127,134323,134183,4.545,27.586,463.450,96.996,0,40.999,2.132,None
22958,(ID134183 : ID134289),1127,134183,134289,2.339,27.638,463.855,98.433,0,29.408,1.529,None
22959,(ID134289 : ID134393),1127,134289,134393,120.403,27.690,459.976,101.927,0,211.016,10.973,None
22960,(ID134393 : ID134465),1127,134393,134465,19.971,27.742,453.298,104.405,0,85.939,4.469,None
22961,(ID133983 : ID133951),1128,133983,133951,27.927,27.170,144.892,123.486,0,101.627,5.285,None
22962,(ID133951 : ID134015),1128,133951,134015,6.565,27.222,142.967,124.180,0,49.275,2.562,None
22963,(ID133966 : ID134030),1129,133966,134030,89.531,27.222,506.291,327.547,0,181.963,9.462,None
22964,(ID134030 : ID134130),1129,134030,134130,27.037,27.274,504.041,326.252,0,99.995,5.200,None
22965,(ID134130 : ID134099),1129,134130,134099,0.269,27.326,506.399,325.170,0,9.978,0.519,None
22966,(ID134099 : ID134168),1129,134099,134168,25.179,27.378,505.744,322.484,0,96.498,5.018,None
22967,(ID134168 : ID134272),1129,134168,134272,26.096,27.430,503.273,318.349,0,98.238,5.108,None
22968,(ID134272 : ID134236),1129,134272,134236,121.501,27.482,506.178,319.331,0,211.976,11.023,None
22969,(ID134236 : ID134340),1129,134236,134340,34.670,27.534,508.073,321.687,0,113.233,5.888,None
22970,(ID134340 : ID134199),1129,134340,134199,45.674,27.586,505.750,318.050,0,129.967,6.758,None
22971,(ID134199 : ID134304),1129,134199,134304,35.012,27.638,505.521,311.887,0,113.790,5.917,None
22972,(ID134304 : ID134408),1129,134304,134408,13.571,27.690,506.301,308.159,0,70.844,3.684,None
22973,(ID134408 : ID134481),1129,134408,134481,9.593,27.742,509.457,307.135,0,59.562,3.097,None
22974,(ID134481 : ID134372),1129,134481,134372,9.000,27.794,511.000,305.500,0,57.692,3.000,None
22975,(ID134372 : ID134443),1129,134372,134443,19.280,27.846,508.805,304.010,0,84.441,4.391,None
22976,(ID134443 : ID134551),1129,134443,134551,46.356,27.898,503.516,305.441,0,130.933,6.809,None
22977,(ID134551 : ID134621),1129,134551,134621,11.421,27.950,499.615,305.378,0,64.989,3.379,None
22978,(ID134621 : ID134586),1129,134621,134586,4.451,28.002,497.760,304.025,0,40.573,2.110,None
22979,(ID134586 : ID134515),1129,134586,134515,40.995,28.054,499.118,306.269,0,123.130,6.403,None
22980,(ID134515 : ID134656),1129,134515,134656,2.435,28.106,501.548,307.603,0,30.011,1.561,None
22981,(ID134656 : ID134690),1129,134656,134690,7.727,28.158,502.738,306.064,0,53.456,2.780,None
22982,(ID134690 : ID134725),1129,134690,134725,18.902,28.210,504.792,303.322,0,83.609,4.348,None
22983,(ID134023 : ID134122),1130,134023,134122,0.253,27.274,28.116,255.096,0,9.668,0.503,None
22984,(ID134122 : ID134091),1130,134122,134091,30.013,27.326,29.914,253.319,0,105.355,5.478,None
22985,(ID134091 : ID134159),1130,134091,134159,8.525,27.378,30.440,250.672,0,56.149,2.920,None
22986,(ID134159 : ID134263),1130,134159,134263,9.737,27.430,27.587,250.343,0,60.007,3.120,None
22987,(ID134037 : ID134135),1131,134037,134135,3.482,27.274,245.519,419.522,0,35.883,1.866,None
22988,(ID134135 : ID134103),1131,134135,134103,10.994,27.326,245.701,418.741,0,63.764,3.316,None
22989,(ID134103 : ID134173),1131,134103,134173,37.145,27.378,243.477,414.851,0,117.205,6.095,None
22990,(ID134173 : ID134277),1131,134173,134277,10.679,27.430,241.816,414.195,0,62.843,3.268,None
22991,(ID134277 : ID134242),1131,134277,134242,21.870,27.482,244.473,415.147,0,89.933,4.676,None
22992,(ID134242 : ID134346),1131,134242,134346,4.820,27.534,247.816,414.636,0,42.221,2.196,None
22993,(ID134346 : ID134207),1131,134346,134207,38.230,27.586,249.876,411.821,0,118.905,6.183,None
22994,(ID134207 : ID134312),1131,134207,134312,37.523,27.638,248.887,411.241,0,117.800,6.126,None
22995,(ID134312 : ID134418),1131,134312,134418,3.553,27.690,246.996,414.537,0,36.248,1.885,None
22996,(ID134418 : ID134490),1131,134418,134490,15.482,27.742,245.871,413.911,0,75.667,3.935,None
22997,(ID134490 : ID134380),1131,134490,134380,16.893,27.794,244.399,414.382,0,79.042,4.110,None
22998,(ID134380 : ID134453),1131,134380,134453,1.687,27.846,244.530,416.920,0,24.977,1.299,None
22999,(ID134453 : ID134562),1131,134453,134562,171.536,27.898,242.252,423.394,0,251.869,13.097,None
23000,(ID134562 : ID134631),1131,134562,134631,32.606,27.950,237.978,426.991,0,109.811,5.710,None
23001,(ID134631 : ID134596),1131,134631,134596,17.214,28.002,238.422,425.049,0,79.789,4.149,None
23002,(ID134596 : ID134524),1131,134596,134524,55.249,28.054,243.502,423.360,0,142.942,7.433,None
23003,(ID134524 : ID134665),1131,134524,134665,10.732,28.106,246.887,419.635,0,62.999,3.276,None
23004,(ID134665 : ID134698),1131,134665,134698,53.952,28.158,250.623,416.650,0,141.254,7.345,None
23005,(ID134698 : ID134735),1131,134698,134735,17.551,28.210,251.934,415.380,0,80.565,4.189,None
23006,(ID134735 : ID134769),1131,134735,134769,98.256,28.262,248.872,420.350,0,190.624,9.912,None
23007,(ID134769 : ID134845),1131,134769,134845,2.478,28.314,247.712,425.974,0,30.272,1.574,None
23008,(ID134845 : ID134916),1131,134845,134916,10.008,28.366,246.067,427.359,0,60.836,3.163,None
23009,(ID134916 : ID134807),1131,134916,134807,33.120,28.418,247.165,426.651,0,110.672,5.755,None
23010,(ID134807 : ID134954),1131,134807,134954,2.536,28.470,249.490,426.087,0,30.627,1.593,None
23011,(ID134954 : ID134881),1131,134954,134881,92.610,28.522,246.329,430.665,0,185.066,9.623,None
23012,(ID134881 : ID135025),1131,134881,135025,2.234,28.574,243.787,435.117,0,28.740,1.495,None
23013,(ID135025 : ID134989),1131,135025,134989,3.348,28.626,245.055,435.499,0,35.188,1.830,None
23014,(ID134989 : ID135168),1131,134989,135168,30.677,28.678,247.721,437.359,0,106.513,5.539,None
23015,(ID135168 : ID135059),1131,135168,135059,10.616,28.730,250.959,440.216,0,62.659,3.258,None
23016,(ID135059 : ID135094),1131,135059,135094,52.484,28.782,254.265,437.847,0,139.318,7.245,None
23017,(ID135094 : ID135130),1131,135094,135130,98.737,28.834,253.111,438.689,0,191.089,9.937,None
23018,(ID135130 : ID135242),1131,135130,135242,67.084,28.886,246.685,440.384,0,157.509,8.190,None
23019,(ID135242 : ID135422),1131,135242,135422,6.159,28.938,242.378,438.989,0,47.727,2.482,None
23020,(ID135422 : ID135277),1131,135422,135277,41.140,28.990,239.803,442.582,0,123.347,6.414,None
23021,(ID135277 : ID135204),1131,135277,135204,14.461,29.042,238.416,447.189,0,73.129,3.803,None
23022,(ID135204 : ID135315),1131,135204,135315,15.996,29.094,240.527,449.910,0,76.914,4.000,None
23023,(ID135315 : ID135351),1131,135315,135351,48.022,29.146,245.786,451.123,0,133.265,6.930,None
23024,(ID135351 : ID135387),1131,135351,135387,22.796,29.198,251.612,451.661,0,91.818,4.775,None
23025,(ID135387 : ID135454),1131,135387,135454,5.652,29.250,255.102,451.400,0,45.719,2.377,None
23026,(ID135454 : ID135556),1131,135454,135556,38.810,29.302,254.833,448.177,0,119.803,6.230,None
23027,(ID135556 : ID135620),1131,135556,135620,107.347,29.354,249.527,448.759,0,199.246,10.361,None
23028,(ID135620 : ID135588),1131,135620,135588,31.429,29.406,242.869,451.492,0,107.811,5.606,None
23029,(ID135588 : ID135726),1131,135588,135726,29.774,29.458,242.236,449.100,0,104.934,5.457,None
23030,(ID135726 : ID135522),1131,135726,135522,11.860,29.510,244.632,445.656,0,66.228,3.444,None
23031,(ID135522 : ID135489),1131,135522,135489,2.747,29.562,245.415,444.635,0,31.875,1.657,None
23032,(ID135489 : ID135658),1131,135489,135658,121.070,29.614,251.039,443.351,0,211.599,11.003,None
23033,(ID135658 : ID135692),1131,135658,135692,108.769,29.666,253.345,437.016,0,200.563,10.429,None
23034,(ID135692 : ID135868),1131,135692,135868,0.564,29.718,250.136,432.664,0,14.437,0.751,None
23035,(ID135868 : ID135834),1131,135868,135834,24.188,29.770,250.462,430.330,0,94.580,4.918,None
23036,(ID135834 : ID135797),1131,135834,135797,51.908,29.822,254.493,429.350,0,138.552,7.205,None
23037,(ID134113 : ID134081),1132,134113,134081,0.339,27.326,313.135,117.559,0,11.196,0.582,None
23038,(ID134081 : ID134148),1132,134081,134148,0.149,27.378,313.221,117.355,0,7.428,0.386,None
23039,(ID134086 : ID134154),1133,134086,134154,3.441,27.378,354.984,171.196,0,35.671,1.855,None
23040,(ID134154 : ID134260),1133,134154,134260,34.935,27.430,352.662,173.771,0,113.664,5.911,None
23041,(ID134077 : ID134142),1134,134077,134142,0.000,27.378,0.000,44.000,0,0.000,0.000,None
23042,(ID134144 : ID134249),1135,134144,134249,36.588,27.430,9.384,46.199,0,116.323,6.049,None
23043,(ID134249 : ID134215),1135,134249,134215,37.024,27.482,5.425,41.939,0,117.014,6.085,None
23044,(ID134215 : ID134320),1135,134215,134320,39.363,27.534,1.403,43.194,0,120.654,6.274,None
23045,(ID134320 : ID134179),1135,134320,134179,24.333,27.586,2.437,46.380,0,94.862,4.933,None
23046,(ID134179 : ID134286),1135,134179,134286,15.948,27.638,5.507,44.866,0,76.797,3.993,None
23047,(ID134286 : ID134389),1135,134286,134389,0.946,27.690,6.179,43.457,0,18.708,0.973,None
23048,(ID134389 : ID134461),1135,134389,134461,1.035,27.742,5.894,44.335,0,19.569,1.018,None
23049,(ID134461 : ID134352),1135,134461,134352,8.508,27.794,7.021,44.873,0,56.094,2.917,None
23050,(ID134352 : ID134425),1135,134352,134425,0.117,27.846,8.398,45.173,0,6.570,0.342,None
23051,(ID134425 : ID134533),1135,134425,134533,5.879,27.898,8.668,46.489,0,46.629,2.425,None
23052,(ID134533 : ID134603),1135,134533,134603,1.192,27.950,9.557,47.684,0,20.993,1.092,None
23053,(ID134603 : ID134569),1135,134603,134569,4.862,28.002,10.723,46.806,0,42.404,2.205,None
23054,(ID134569 : ID134498),1135,134569,134498,129.922,28.054,5.672,46.448,0,219.198,11.398,None
23055,(ID134498 : ID134672),1135,134498,134672,9.000,28.132,0.000,45.500,0,28.846,3.000,None
23056,(ID134672 : ID134704),1135,134672,134704,25.000,28.210,0.000,41.500,0,96.154,5.000,None
23057,(ID134704 : ID134741),1135,134704,134741,4.000,28.262,0.000,38.000,0,38.462,2.000,None
23058,(ID134741 : ID134814),1135,134741,134814,4.000,28.314,0.000,38.000,0,38.462,2.000,None
23059,(ID134814 : ID134887),1135,134814,134887,4.000,28.366,0.000,40.000,0,38.462,2.000,None
23060,(ID134887 : ID134776),1135,134887,134776,31.720,28.418,2.702,41.793,0,108.308,5.632,None
23061,(ID134776 : ID134923),1135,134776,134923,14.664,28.470,6.133,44.357,0,73.642,3.829,None
23062,(ID134923 : ID134851),1135,134923,134851,29.099,28.522,4.961,48.041,0,103.737,5.394,None
23063,(ID134145 : ID134251),1136,134145,134251,18.517,27.430,229.110,57.187,0,82.752,4.303,None
23064,(ID134251 : ID134217),1136,134251,134217,18.290,27.482,231.334,57.367,0,82.244,4.277,None
23065,(ID134217 : ID134322),1136,134217,134322,75.770,27.534,236.676,57.102,0,167.396,8.705,None
23066,(ID134322 : ID134181),1136,134322,134181,110.291,27.586,245.201,61.395,0,201.960,10.502,None
23067,(ID134181 : ID134288),1136,134181,134288,74.870,27.638,250.079,68.519,0,166.399,8.653,None
23068,(ID134288 : ID134392),1136,134288,134392,10.219,27.690,249.583,74.110,0,61.474,3.197,None
23069,(ID134392 : ID134464),1136,134392,134464,159.734,27.742,254.297,72.589,0,243.050,12.639,None
23070,(ID134464 : ID134355),1136,134464,134355,34.552,27.794,261.505,72.279,0,113.039,5.878,None
23071,(ID134355 : ID134428),1136,134355,134428,104.804,27.846,267.849,76.564,0,196.872,10.237,None
23072,(ID134428 : ID134535),1136,134428,134535,0.215,27.898,272.510,78.161,0,8.921,0.464,None
23073,(ID134535 : ID134605),1136,134535,134605,4.209,27.950,273.340,78.317,0,39.454,2.052,None
23074,(ID134605 : ID134571),1136,134605,134571,1.805,28.002,274.724,78.133,0,25.833,1.343,None
23075,(ID134571 : ID134500),1136,134571,134500,8.004,28.054,276.039,78.699,0,54.408,2.829,None
23076,(ID134500 : ID134639),1136,134500,134639,7.636,28.106,278.247,79.352,0,53.140,2.763,None
23077,(ID134639 : ID134674),1136,134639,134674,34.182,28.158,276.964,77.560,0,112.433,5.847,None
23078,(ID134674 : ID134707),1136,134674,134707,40.290,28.210,276.177,78.820,0,122.066,6.347,None
23079,(ID134707 : ID134744),1136,134707,134744,21.343,28.262,279.893,80.133,0,88.844,4.620,None
23080,(ID134744 : ID134817),1136,134744,134817,17.557,28.314,280.541,77.165,0,80.580,4.190,None
