 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
17788,(ID188435 : ID188486),713,188435,188486,12.398,17.238,426.753,462.525,0,67.713,3.521,None
17789,(ID188486 : ID188636),713,188486,188636,5.312,17.290,425.664,462.978,0,44.321,2.305,None
17790,(ID188636 : ID188588),713,188636,188588,2.756,17.342,426.191,461.709,0,31.924,1.660,None
17791,(ID188588 : ID188535),713,188588,188535,6.382,17.394,428.087,460.903,0,48.582,2.526,None
17792,(ID188535 : ID188764),713,188535,188764,9.775,17.446,428.992,458.696,0,60.125,3.127,None
17793,(ID188764 : ID188675),713,188764,188675,8.928,17.498,429.460,458.490,0,57.461,2.988,None
17794,(ID188675 : ID188718),713,188675,188718,2.351,17.550,430.811,460.134,0,29.486,1.533,None
17795,(ID188718 : ID188855),713,188718,188855,0.219,17.602,431.300,460.514,0,8.997,0.468,None
17796,(ID188855 : ID188809),713,188855,188809,4.736,17.654,429.995,460.655,0,41.852,2.176,None
17797,(ID188809 : ID188906),713,188809,188906,3.275,17.706,429.049,461.606,0,34.801,1.810,None
17798,(ID188906 : ID188998),713,188906,188998,10.758,17.758,430.637,463.270,0,63.077,3.280,None
17799,(ID188998 : ID189046),713,188998,189046,8.765,17.810,433.364,463.293,0,56.936,2.961,None
17800,(ID189046 : ID188950),713,189046,188950,1.620,17.862,434.378,461.967,0,24.479,1.273,None
17801,(ID188950 : ID189083),713,188950,189083,37.367,17.940,433.114,458.499,0,58.778,6.113,None
17802,(ID189083 : ID189259),713,189083,189259,2.694,18.018,432.878,455.911,0,31.565,1.641,None
17803,(ID189259 : ID189129),713,189259,189129,10.170,18.070,433.342,454.644,0,61.329,3.189,None
17804,(ID189129 : ID189218),713,189129,189218,3.393,18.122,432.773,452.197,0,35.424,1.842,None
17805,(ID189218 : ID189401),713,189218,189401,0.393,18.174,432.803,451.224,0,12.050,0.627,None
17806,(ID189401 : ID189306),713,189401,189306,2.911,18.226,432.373,450.691,0,32.809,1.706,None
17807,(ID189306 : ID189351),713,189306,189351,1.818,18.278,431.325,449.654,0,25.932,1.348,None
17808,(ID189351 : ID189447),713,189351,189447,1.652,18.330,430.520,448.642,0,24.717,1.285,None
17809,(ID189447 : ID189573),713,189447,189573,6.283,18.382,429.129,449.093,0,48.203,2.507,None
17810,(ID189573 : ID189488),713,189573,189488,23.772,18.434,427.001,452.070,0,93.762,4.876,None
17811,(ID189488 : ID189611),713,189488,189611,0.195,18.486,425.692,453.973,0,8.489,0.441,None
17812,(ID189611 : ID189750),713,189611,189750,23.461,18.538,425.068,456.129,0,93.146,4.844,None
17813,(ID189750 : ID189537),713,189750,189537,1.403,18.590,424.009,458.205,0,22.776,1.184,None
17814,(ID189537 : ID189704),713,189537,189704,7.494,18.642,422.229,458.452,0,52.643,2.737,None
17815,(ID189704 : ID189656),713,189704,189656,1.988,18.694,421.672,458.945,0,27.117,1.410,None
17816,(ID189656 : ID189790),713,189656,189790,14.988,18.746,424.029,457.897,0,74.451,3.871,None
17817,(ID189790 : ID189828),713,189790,189828,24.281,18.824,424.001,455.086,0,47.381,4.928,None
17818,(ID189828 : ID189872),713,189828,189872,1.621,18.902,421.685,453.259,0,24.486,1.273,None
17819,(ID189872 : ID190106),713,189872,190106,1.725,18.954,421.161,453.881,0,25.259,1.313,None
17820,(ID190106 : ID190061),713,190106,190061,3.991,19.006,421.470,455.508,0,38.417,1.998,None
17821,(ID190061 : ID190010),713,190061,190010,11.093,19.058,423.278,456.068,0,64.049,3.331,None
17822,(ID190010 : ID189962),713,190010,189962,13.201,19.110,424.518,457.427,0,69.871,3.633,None
17823,(ID189962 : ID190195),713,189962,190195,2.039,19.162,424.335,459.894,0,27.458,1.428,None
17824,(ID188404 : ID188453),716,188404,188453,2.011,17.238,168.933,178.809,0,27.271,1.418,None
17825,(ID188453 : ID188606),716,188453,188606,8.753,17.290,170.124,178.968,0,56.896,2.959,None
17826,(ID188606 : ID188556),716,188606,188556,8.038,17.342,171.827,178.511,0,54.523,2.835,None
17827,(ID188556 : ID188503),716,188556,188503,20.637,17.394,170.598,175.719,0,87.362,4.543,None
17828,(ID188503 : ID188734),716,188503,188734,4.019,17.446,168.175,173.523,0,38.554,2.005,None
17829,(ID188734 : ID188652),716,188734,188652,13.587,17.498,167.595,170.956,0,70.886,3.686,None
17830,(ID188652 : ID188692),716,188652,188692,7.549,17.550,166.388,168.720,0,52.837,2.748,None
17831,(ID188692 : ID188827),716,188692,188827,1.280,17.602,165.445,168.750,0,21.756,1.131,None
17832,(ID188827 : ID188780),716,188827,188780,3.792,17.654,165.124,169.861,0,37.447,1.947,None
17833,(ID188780 : ID188872),716,188780,188872,0.724,17.706,164.109,170.822,0,16.361,0.851,None
17834,(ID188872 : ID188967),716,188872,188967,0.183,17.758,163.776,171.312,0,8.223,0.428,None
17835,(ID188967 : ID189017),716,188967,189017,3.474,17.810,163.187,172.256,0,35.846,1.864,None
17836,(ID189017 : ID188923),716,189017,188923,4.097,17.862,163.610,173.118,0,38.925,2.024,None
17837,(ID188923 : ID189143),716,188923,189143,4.427,17.914,165.663,173.324,0,40.463,2.104,None
17838,(ID189143 : ID189060),716,189143,189060,7.910,17.966,168.017,172.872,0,54.086,2.812,None
17839,(ID189060 : ID189233),716,189060,189233,0.300,18.018,169.529,172.168,0,10.541,0.548,None
17840,(ID188414 : ID188466),719,188414,188466,7.366,17.238,125.972,278.707,0,52.192,2.714,None
17841,(ID188466 : ID188620),719,188466,188620,3.052,17.290,126.786,280.518,0,33.593,1.747,None
17842,(ID188620 : ID188566),719,188620,188566,2.690,17.342,127.263,280.200,0,31.539,1.640,None
17843,(ID188566 : ID188515),719,188566,188515,13.987,17.394,128.777,279.991,0,71.921,3.740,None
17844,(ID188515 : ID188745),719,188515,188745,6.632,17.446,131.733,280.028,0,49.524,2.575,None
17845,(ID188745 : ID188663),719,188745,188663,1.868,17.498,133.487,279.861,0,26.281,1.367,None
17846,(ID188663 : ID188702),719,188663,188702,7.126,17.550,134.317,281.535,0,51.335,2.669,None
17847,(ID188702 : ID188837),719,188702,188837,6.824,17.602,134.691,281.545,0,50.237,2.612,None
17848,(ID188837 : ID188793),719,188837,188793,0.225,17.654,134.893,280.021,0,9.129,0.475,None
17849,(ID188793 : ID188884),719,188793,188884,2.241,17.706,135.644,279.468,0,28.790,1.497,None
17850,(ID188884 : ID188980),719,188884,188980,4.826,17.758,137.310,279.607,0,42.246,2.197,None
17851,(ID188980 : ID189029),719,188980,189029,18.767,17.810,136.975,281.787,0,83.309,4.332,None
17852,(ID189029 : ID188935),719,189029,188935,4.925,17.862,136.240,284.436,0,42.676,2.219,None
17853,(ID188935 : ID189154),719,188935,189154,21.066,17.914,138.050,287.320,0,88.266,4.590,None
17854,(ID189154 : ID189068),719,189154,189068,14.451,17.966,139.467,291.155,0,73.106,3.802,None
17855,(ID189068 : ID189112),719,189068,189112,5.298,18.044,139.022,293.999,0,22.131,2.302,None
17856,(ID189112 : ID189202),719,189112,189202,8.033,18.122,137.883,293.623,0,54.505,2.834,None
17857,(ID189202 : ID189382),719,189202,189382,4.641,18.174,137.261,291.226,0,41.430,2.154,None
17858,(ID189382 : ID189287),719,189382,189287,1.018,18.226,137.013,290.647,0,19.404,1.009,None
17859,(ID189287 : ID189333),719,189287,189333,3.999,18.278,136.377,290.282,0,38.455,2.000,None
17860,(ID189333 : ID189429),719,189333,189429,6.534,18.330,136.291,288.224,0,49.156,2.556,None
17861,(ID189429 : ID189558),719,189429,189558,5.301,18.382,135.845,286.277,0,44.275,2.302,None
17862,(ID189558 : ID189471),719,189558,189471,15.198,18.434,136.294,284.106,0,74.972,3.899,None
17863,(ID189471 : ID189597),719,189471,189597,0.611,18.486,137.452,283.031,0,15.030,0.782,None
17864,(ID189597 : ID189733),719,189597,189733,7.457,18.538,136.579,282.213,0,52.516,2.731,None
17865,(ID189733 : ID189517),719,189733,189517,24.319,18.590,133.583,281.951,0,94.836,4.931,None
17866,(ID189517 : ID189685),719,189517,189685,9.313,18.642,130.284,281.712,0,58.686,3.052,None
17867,(ID189685 : ID189639),719,189685,189639,2.573,18.694,129.552,281.318,0,30.846,1.604,None
17868,(ID189639 : ID189774),719,189639,189774,0.396,18.746,129.633,281.824,0,12.101,0.629,None
17869,(ID189774 : ID189898),719,189774,189898,6.246,18.798,128.892,280.453,0,48.061,2.499,None
17870,(ID189898 : ID189810),719,189898,189810,18.182,18.850,127.780,277.273,0,82.001,4.264,None
17871,(ID188578 : ID188526),721,188578,188526,0.320,17.394,73.773,365.836,0,10.885,0.566,None
17872,(ID188526 : ID188756),721,188526,188756,10.433,17.446,74.646,364.826,0,62.117,3.230,None
17873,(ID188756 : ID188712),721,188756,188712,18.390,17.524,77.197,365.197,0,41.235,4.288,None
17874,(ID188712 : ID188849),721,188712,188849,4.163,17.602,79.616,366.403,0,39.236,2.040,None
17875,(ID188849 : ID188801),721,188849,188801,3.101,17.654,79.802,365.614,0,33.867,1.761,None
17876,(ID188801 : ID188895),721,188801,188895,4.918,17.706,79.475,366.201,0,42.647,2.218,None
17877,(ID188895 : ID188988),721,188895,188988,0.942,17.758,79.608,367.591,0,18.668,0.971,None
17878,(ID188988 : ID189037),721,188988,189037,1.750,17.810,78.638,367.921,0,25.443,1.323,None
17879,(ID189037 : ID188942),721,189037,188942,5.968,17.862,76.834,367.448,0,46.980,2.443,None
17880,(ID188942 : ID189161),721,188942,189161,35.180,17.914,73.294,365.273,0,114.062,5.931,None
17881,(ID189161 : ID189251),721,189161,189251,12.395,17.992,69.215,364.045,0,33.852,3.521,None
17882,(ID189251 : ID189119),721,189251,189119,4.714,18.070,66.521,364.955,0,41.753,2.171,None
17883,(ID189119 : ID189209),721,189119,189209,4.615,18.122,66.058,366.269,0,41.314,2.148,None
17884,(ID189209 : ID189390),721,189209,189390,5.030,18.174,65.608,367.699,0,43.131,2.243,None
17885,(ID189390 : ID189295),721,189390,189295,8.061,18.226,64.847,366.807,0,54.600,2.839,None
17886,(ID189295 : ID189340),721,189295,189340,1.218,18.278,65.631,365.494,0,21.223,1.104,None
17887,(ID189340 : ID189439),721,189340,189439,9.466,18.330,66.241,367.118,0,59.166,3.077,None
17888,(ID188677 : ID188720),726,188677,188720,0.684,17.550,278.248,484.223,0,15.904,0.827,None
17889,(ID188720 : ID188857),726,188720,188857,1.914,17.602,278.110,484.889,0,26.607,1.384,None
17890,(ID188857 : ID188811),726,188857,188811,4.471,17.654,277.931,486.479,0,40.663,2.114,None
17891,(ID188811 : ID188908),726,188811,188908,2.508,17.706,278.258,487.303,0,30.453,1.584,None
17892,(ID188908 : ID189000),726,188908,189000,4.942,17.758,280.003,486.619,0,42.752,2.223,None
17893,(ID189000 : ID189048),726,189000,189048,11.196,17.810,281.205,487.722,0,64.348,3.346,None
17894,(ID189048 : ID188952),726,189048,188952,0.282,17.862,281.299,489.602,0,10.213,0.531,None
17895,(ID188952 : ID189172),726,188952,189172,0.450,17.914,281.044,490.142,0,12.900,0.671,None
17896,(ID189172 : ID189085),726,189172,189085,3.284,17.966,281.833,490.362,0,34.847,1.812,None
17897,(ID189085 : ID189131),726,189085,189131,2.911,18.044,281.927,490.543,0,16.407,1.706,None
17898,(ID189131 : ID189221),726,189131,189221,4.896,18.122,281.080,491.926,0,42.552,2.213,None
17899,(ID189221 : ID189404),726,189221,189404,2.198,18.174,280.450,493.481,0,28.511,1.483,None
17900,(ID189404 : ID189309),726,189404,189309,0.667,18.226,280.162,494.207,0,15.711,0.817,None
17901,(ID189309 : ID189354),726,189309,189354,0.257,18.278,280.691,494.369,0,9.758,0.507,None
17902,(ID189354 : ID189449),726,189354,189449,16.912,18.330,280.584,492.227,0,79.086,4.112,None
17903,(ID189449 : ID189575),726,189449,189575,2.411,18.382,280.541,490.918,0,29.858,1.553,None
17904,(ID189575 : ID189613),726,189575,189613,39.423,18.460,281.616,488.598,0,60.373,6.279,None
17905,(ID189613 : ID189752),726,189613,189752,11.273,18.538,284.076,485.452,0,64.567,3.357,None
17906,(ID189752 : ID189539),726,189752,189539,8.999,18.590,284.894,484.114,0,57.690,3.000,None
17907,(ID189539 : ID189706),726,189539,189706,11.470,18.642,284.838,481.391,0,65.129,3.387,None
17908,(ID189706 : ID189658),726,189706,189658,6.879,18.694,286.607,479.015,0,50.439,2.623,None
17909,(ID189658 : ID189792),726,189658,189792,3.096,18.746,288.087,477.415,0,33.836,1.759,None
17910,(ID189792 : ID189830),726,189792,189830,1.518,18.824,288.940,476.187,0,11.847,1.232,None
17911,(ID189830 : ID189874),726,189830,189874,21.184,18.902,289.367,473.374,0,88.511,4.603,None
17912,(ID189874 : ID190108),726,189874,190108,0.015,18.954,289.405,471.110,0,2.318,0.121,None
17913,(ID190108 : ID190063),726,190108,190063,2.385,19.006,289.814,470.524,0,29.701,1.544,None
17914,(ID190063 : ID190012),726,190063,190012,1.942,19.058,289.598,469.721,0,26.799,1.394,None
17915,(ID190012 : ID189963),726,190012,189963,0.258,19.110,288.892,469.793,0,9.769,0.508,None
17916,(ID189963 : ID190198),726,189963,190198,5.942,19.162,290.022,469.681,0,46.877,2.438,None
17917,(ID190198 : ID190150),726,190198,190150,9.204,19.240,290.751,467.864,0,29.172,3.034,None
17918,(ID190150 : ID190238),726,190150,190238,1.954,19.318,291.016,466.412,0,26.883,1.398,None
17919,(ID190238 : ID190367),726,190238,190367,1.359,19.370,292.292,466.497,0,22.422,1.166,None
17920,(ID190367 : ID190414),726,190367,190414,27.501,19.422,290.461,465.544,0,100.849,5.244,None
17921,(ID190414 : ID190326),726,190414,190326,6.351,19.474,288.774,465.539,0,48.463,2.520,None
17922,(ID190326 : ID190539),726,190326,190539,0.101,19.526,289.651,466.540,0,6.109,0.318,None
17923,(ID190539 : ID190584),726,190539,190584,0.138,19.578,289.982,466.448,0,7.137,0.371,None
17924,(ID190584 : ID190456),726,190584,190456,1.383,19.630,289.690,466.033,0,22.616,1.176,None
17925,(ID190456 : ID190621),726,190456,190621,1.029,19.682,289.381,466.159,0,19.504,1.014,None
17926,(ID190621 : ID190494),726,190621,190494,0.403,19.734,289.732,466.894,0,12.210,0.635,None
17927,(ID190494 : ID190663),726,190494,190663,10.615,19.786,291.113,466.036,0,62.655,3.258,None
17928,(ID190663 : ID190888),726,190663,190888,21.602,19.838,293.428,466.957,0,89.381,4.648,None
17929,(ID190888 : ID190756),726,190888,190756,4.287,19.890,294.836,469.986,0,39.819,2.071,None
17930,(ID190756 : ID190804),726,190756,190804,3.288,19.942,296.019,470.868,0,34.872,1.813,None
17931,(ID190804 : ID190938),726,190804,190938,11.337,19.994,298.420,471.515,0,64.752,3.367,None
17932,(ID190938 : ID190845),726,190938,190845,11.402,20.072,300.308,473.920,0,32.468,3.377,None
17933,(ID190845 : ID190980),726,190845,190980,2.447,20.150,301.468,475.667,0,30.083,1.564,None
17934,(ID190980 : ID191107),726,190980,191107,3.271,20.202,301.473,475.297,0,34.781,1.809,None
17935,(ID191107 : ID191020),726,191107,191020,3.613,20.254,301.476,475.376,0,36.552,1.901,None
17936,(ID191020 : ID191067),726,191020,191067,7.908,20.332,303.177,474.873,0,27.040,2.812,None
17937,(ID191067 : ID191156),726,191067,191156,5.187,20.410,305.158,474.250,0,43.798,2.277,None
17938,(ID191156 : ID191335),726,191156,191335,5.034,20.462,307.332,474.640,0,43.148,2.244,None
17939,(ID191335 : ID191288),726,191335,191288,9.361,20.514,309.973,474.764,0,58.837,3.060,None
17940,(ID191288 : ID191426),726,191288,191426,35.822,20.592,312.366,472.068,0,57.550,5.985,None
17941,(ID191426 : ID191380),726,191426,191380,6.178,20.670,314.229,469.954,0,47.800,2.486,None
17942,(ID191380 : ID191476),726,191380,191476,10.202,20.722,315.330,472.297,0,61.426,3.194,None
17943,(ID191476 : ID191525),726,191476,191525,5.983,20.774,314.762,474.909,0,47.039,2.446,None
17944,(ID191525 : ID191576),726,191525,191576,1.629,20.826,313.806,476.500,0,24.541,1.276,None
17945,(ID191576 : ID191627),726,191576,191627,2.907,20.878,313.600,477.923,0,32.786,1.705,None
17946,(ID188830 : ID188784),731,188830,188784,2.776,17.654,406.292,214.415,0,32.043,1.666,None
17947,(ID188784 : ID188877),731,188784,188877,4.942,17.706,405.497,215.447,0,42.751,2.223,None
17948,(ID188877 : ID188972),731,188877,188972,6.141,17.758,405.755,217.777,0,47.655,2.478,None
17949,(ID188972 : ID189021),731,188972,189021,3.725,17.810,405.020,218.882,0,37.118,1.930,None
17950,(ID189021 : ID188928),731,189021,188928,8.376,17.862,403.042,219.795,0,55.657,2.894,None
17951,(ID188928 : ID189147),731,188928,189147,1.871,17.914,401.481,220.403,0,26.303,1.368,None
17952,(ID189147 : ID189062),731,189147,189062,3.104,17.966,400.165,220.403,0,33.879,1.762,None
17953,(ID189062 : ID189238),731,189062,189238,4.254,18.018,399.200,219.808,0,39.665,2.063,None
17954,(ID189238 : ID189104),731,189238,189104,5.864,18.070,399.898,219.618,0,46.569,2.422,None
17955,(ID189104 : ID189194),731,189104,189194,1.847,18.122,401.318,220.019,0,26.132,1.359,None
17956,(ID189194 : ID189375),731,189194,189375,16.777,18.174,402.128,221.626,0,78.769,4.096,None
17957,(ID189375 : ID189280),731,189375,189280,0.714,18.226,402.360,224.075,0,16.248,0.845,None
17958,(ID189280 : ID189327),731,189280,189327,12.207,18.278,402.786,226.177,0,67.190,3.494,None
17959,(ID189327 : ID189423),731,189327,189423,13.286,18.330,403.919,226.160,0,70.095,3.645,None
17960,(ID189423 : ID189552),731,189423,189552,3.340,18.382,404.216,223.624,0,35.144,1.828,None
17961,(ID189552 : ID189465),731,189552,189465,9.737,18.434,404.416,221.331,0,60.007,3.120,None
17962,(ID189465 : ID189590),731,189465,189590,6.880,18.486,405.772,220.920,0,50.441,2.623,None
17963,(ID189590 : ID189726),731,189590,189726,7.421,18.538,407.501,222.954,0,52.388,2.724,None
17964,(ID189726 : ID189510),731,189726,189510,0.030,18.590,408.350,223.936,0,3.350,0.174,None
17965,(ID189510 : ID189679),731,189510,189679,7.462,18.642,407.289,222.972,0,52.533,2.732,None
17966,(ID189679 : ID189632),731,189679,189632,3.234,18.694,406.157,222.901,0,34.585,1.798,None
17967,(ID189632 : ID189769),731,189632,189769,11.742,18.746,406.654,222.203,0,65.896,3.427,None
17968,(ID189769 : ID189893),731,189769,189893,5.702,18.798,406.157,220.301,0,45.921,2.388,None
17969,(ID189893 : ID189849),731,189893,189849,10.087,18.876,406.302,220.901,0,30.539,3.176,None
17970,(ID189849 : ID190082),731,189849,190082,6.302,18.954,407.326,223.044,0,48.275,2.510,None
17971,(ID190082 : ID190035),731,190082,190035,5.442,19.006,406.507,225.299,0,44.861,2.333,None
17972,(ID190035 : ID189985),731,190035,189985,12.386,19.058,405.410,228.001,0,67.681,3.519,None
17973,(ID189985 : ID189935),731,189985,189935,0.364,19.110,405.058,229.445,0,11.595,0.603,None
17974,(ID189935 : ID190170),731,189935,190170,3.113,19.162,406.095,228.947,0,33.930,1.764,None
17975,(ID190170 : ID190256),731,190170,190256,0.006,19.214,406.965,228.652,0,1.487,0.077,None
17976,(ID190256 : ID190124),731,190256,190124,0.878,19.266,407.455,228.534,0,18.023,0.937,None
17977,(ID190124 : ID190213),731,190124,190213,2.277,19.318,408.667,228.399,0,29.022,1.509,None
17978,(ID190213 : ID190347),731,190213,190347,1.126,19.370,408.891,228.376,0,20.403,1.061,None
17979,(ID190347 : ID190388),731,190347,190388,6.378,19.422,408.575,229.638,0,48.567,2.526,None
17980,(ID190388 : ID190298),731,190388,190298,0.017,19.474,408.724,230.884,0,2.493,0.130,None
17981,(ID190298 : ID190513),731,190298,190513,6.329,19.526,409.237,232.002,0,48.381,2.516,None
17982,(ID190513 : ID190558),731,190513,190558,2.176,19.578,410.047,232.419,0,28.368,1.475,None
17983,(ID188807 : ID188902),733,188807,188902,0.993,17.706,155.251,419.788,0,19.163,0.996,None
17984,(ID188902 : ID188995),733,188902,188995,0.690,17.758,155.329,419.740,0,15.974,0.831,None
17985,(ID188995 : ID189044),733,188995,189044,1.873,17.810,155.408,419.479,0,26.318,1.369,None
17986,(ID189044 : ID188948),733,189044,188948,2.073,17.862,155.414,418.193,0,27.685,1.440,None
17987,(ID188948 : ID189078),733,188948,189078,1.572,17.940,155.349,416.940,0,12.054,1.254,None
17988,(ID189078 : ID189256),733,189078,189256,0.961,18.018,156.045,416.430,0,18.854,0.980,None
17989,(ID189256 : ID189126),733,189256,189126,3.459,18.070,157.238,417.112,0,35.769,1.860,None
17990,(ID189126 : ID189216),733,189126,189216,6.409,18.122,157.651,416.483,0,48.684,2.532,None
17991,(ID189216 : ID189397),733,189216,189397,5.870,18.174,157.874,414.158,0,46.593,2.423,None
17992,(ID189397 : ID189303),733,189397,189303,4.512,18.226,157.477,412.526,0,40.849,2.124,None
17993,(ID189303 : ID189347),733,189303,189347,28.288,18.278,154.378,410.469,0,102.282,5.319,None
17994,(ID189347 : ID189444),733,189347,189444,0.230,18.330,152.423,408.875,0,9.224,0.480,None
17995,(ID189444 : ID189485),733,189444,189485,0.852,18.408,152.821,408.370,0,8.876,0.923,None
17996,(ID189485 : ID189609),733,189485,189609,1.529,18.486,153.347,408.446,0,23.783,1.237,None
17997,(ID189609 : ID189746),733,189609,189746,3.825,18.538,153.502,407.995,0,37.609,1.956,None
17998,(ID189746 : ID189532),733,189746,189532,0.435,18.590,153.222,406.718,0,12.680,0.659,None
17999,(ID189532 : ID189701),733,189532,189701,1.358,18.642,153.310,406.956,0,22.411,1.165,None
18000,(ID189701 : ID189653),733,189701,189653,1.488,18.694,153.258,408.084,0,23.462,1.220,None
18001,(ID189653 : ID189788),733,189653,189788,1.302,18.746,153.223,408.113,0,21.940,1.141,None
18002,(ID189788 : ID189914),733,189788,189914,0.089,18.798,153.524,407.663,0,5.721,0.297,None
18003,(ID189914 : ID189825),733,189914,189825,0.510,18.850,153.953,407.929,0,13.732,0.714,None
18004,(ID189825 : ID189870),733,189825,189870,8.755,18.902,154.916,409.432,0,56.901,2.959,None
18005,(ID189870 : ID190103),733,189870,190103,4.678,18.954,156.376,411.479,0,41.595,2.163,None
18006,(ID190103 : ID190058),733,190103,190058,1.731,19.006,157.724,412.573,0,25.299,1.316,None
18007,(ID190058 : ID190007),733,190058,190007,6.717,19.058,159.541,412.716,0,49.842,2.592,None
18008,(ID190007 : ID189959),733,190007,189959,0.176,19.110,160.987,412.606,0,8.074,0.420,None
18009,(ID189959 : ID190193),733,189959,190193,5.995,19.162,161.217,413.950,0,47.086,2.448,None
18010,(ID190193 : ID190278),733,190193,190278,1.653,19.214,160.656,415.342,0,24.723,1.286,None
18011,(ID190278 : ID190147),733,190278,190147,4.693,19.266,159.021,415.888,0,41.660,2.166,None
18012,(ID190147 : ID190233),733,190147,190233,6.956,19.318,157.209,415.216,0,50.718,2.637,None
18013,(ID190233 : ID190411),733,190233,190411,6.838,19.396,156.715,412.892,0,25.144,2.615,None
18014,(ID190411 : ID190320),733,190411,190320,1.880,19.474,156.688,411.018,0,26.371,1.371,None
18015,(ID190320 : ID190533),733,190320,190533,6.894,19.526,157.220,409.424,0,50.495,2.626,None
18016,(ID190533 : ID190578),733,190533,190578,0.745,19.578,158.498,408.324,0,16.598,0.863,None
18017,(ID190578 : ID190452),733,190578,190452,8.139,19.630,158.756,409.634,0,54.863,2.853,None
18018,(ID190452 : ID190488),733,190452,190488,11.014,19.708,159.950,410.091,0,31.911,3.319,None
18019,(ID190488 : ID190658),733,190488,190658,1.963,19.786,161.413,408.440,0,26.943,1.401,None
18020,(ID190658 : ID190884),733,190658,190884,6.799,19.838,160.604,408.674,0,50.143,2.607,None
18021,(ID190884 : ID190750),733,190884,190750,0.357,19.890,159.406,409.701,0,11.492,0.598,None
18022,(ID190750 : ID190798),733,190750,190798,1.420,19.942,158.562,409.605,0,22.914,1.192,None
18023,(ID190798 : ID190934),733,190798,190934,0.705,19.994,158.265,409.733,0,16.143,0.839,None
18024,(ID190934 : ID190706),733,190934,190706,0.473,20.046,158.602,410.394,0,13.223,0.688,None
18025,(ID190706 : ID190841),733,190706,190841,0.627,20.098,159.039,410.579,0,15.226,0.792,None
18026,(ID190841 : ID190976),733,190841,190976,1.609,20.150,159.615,411.027,0,24.396,1.269,None
18027,(ID190976 : ID191104),733,190976,191104,5.152,20.202,160.934,411.383,0,43.650,2.270,None
18028,(ID191104 : ID191016),733,191104,191016,7.554,20.254,162.622,409.896,0,52.855,2.748,None
18029,(ID191016 : ID191197),733,191016,191197,6.904,20.306,164.379,408.065,0,50.531,2.628,None
18030,(ID191197 : ID191062),733,191197,191062,5.772,20.358,166.517,406.760,0,46.200,2.402,None
18031,(ID191062 : ID191151),733,191062,191151,5.460,20.410,166.405,405.578,0,44.935,2.337,None
18032,(ID191151 : ID191330),733,191151,191330,6.662,20.462,165.855,406.296,0,49.637,2.581,None
18033,(ID191330 : ID191284),733,191330,191284,1.203,20.514,166.027,407.055,0,21.094,1.097,None
18034,(ID191284 : ID191241),733,191284,191241,6.189,20.566,164.438,406.748,0,47.841,2.488,None
18035,(ID191241 : ID191420),733,191241,191420,0.901,20.618,162.781,407.086,0,18.254,0.949,None
18036,(ID191420 : ID191376),733,191420,191376,0.731,20.670,162.467,406.895,0,16.444,0.855,None
18037,(ID191376 : ID191470),733,191376,191470,5.459,20.722,162.597,405.313,0,44.930,2.336,None
18038,(ID191470 : ID191518),733,191470,191518,1.624,20.774,162.384,404.736,0,24.508,1.274,None
18039,(ID191518 : ID191570),733,191518,191570,0.337,20.826,162.240,405.603,0,11.160,0.580,None
18040,(ID191570 : ID191621),733,191570,191621,3.593,20.878,161.398,405.723,0,36.454,1.896,None
18041,(ID191621 : ID191712),733,191621,191712,3.092,20.930,161.262,405.934,0,33.816,1.758,None
18042,(ID191712 : ID191667),733,191712,191667,0.331,20.982,162.014,406.016,0,11.069,0.576,None
18043,(ID191667 : ID191838),733,191667,191838,2.108,21.034,161.466,405.205,0,27.922,1.452,None
18044,(ID191838 : ID191800),733,191838,191800,0.174,21.086,161.164,404.611,0,8.020,0.417,None
18045,(ID191800 : ID191758),733,191800,191758,5.737,21.138,160.395,403.835,0,46.062,2.395,None
18046,(ID191758 : ID191883),733,191758,191883,4.170,21.190,160.434,403.308,0,39.272,2.042,None
18047,(ID191883 : ID191929),733,191883,191929,0.705,21.242,161.342,403.897,0,16.145,0.840,None
18048,(ID191929 : ID191979),733,191929,191979,2.307,21.294,161.272,403.547,0,29.207,1.519,None
18049,(ID191979 : ID192023),733,191979,192023,1.819,21.346,161.970,402.719,0,25.933,1.349,None
18050,(ID192023 : ID192116),733,192023,192116,2.055,21.398,163.357,402.621,0,27.569,1.434,None
18051,(ID192116 : ID192068),733,192116,192068,12.784,21.450,165.627,401.708,0,68.760,3.576,None
18052,(ID192068 : ID192205),733,192068,192205,3.617,21.502,167.857,400.154,0,36.576,1.902,None
18053,(ID192205 : ID192297),733,192205,192297,1.669,21.554,168.321,400.095,0,24.843,1.292,None
18054,(ID192297 : ID192163),733,192297,192163,2.823,21.606,167.783,401.480,0,32.311,1.680,None
18055,(ID192163 : ID192255),733,192163,192255,1.098,21.658,167.974,402.171,0,20.154,1.048,None
18056,(ID192255 : ID192393),733,192255,192393,1.100,21.710,169.006,402.190,0,20.168,1.049,None
18057,(ID192393 : ID192444),733,192393,192444,10.098,21.762,170.684,403.374,0,61.111,3.178,None
18058,(ID192444 : ID192346),733,192444,192346,2.944,21.814,172.243,403.694,0,32.997,1.716,None
18059,(ID192346 : ID192530),733,192346,192530,0.062,21.866,172.761,402.954,0,4.775,0.248,None
